ID;SRC;TAR
6139;kahjuritõrje;контроль за вредителями
6140;pestitsiid;пестицид
6143;pestitsiiditõrjenorm;стандарты контроля за пестицидами
6144;pestitsiidi toimerada;движение пестицидов
6146;pestitsiidijääk;остаточное количество пестицидов
6149;kahjurirünne;инвазия вредителей
6152;lemmikloom;домашнее животное
6154;naftakeemiatööstus;нефтехимическая промышленность
6156;bensiin;моторное топливо
616;atlas;атлас
6162;nafta tarbimus;потребление нефти
6163;naftageoloogia;геология нефти
6164;naftatööstus;нефтяная промышленность
6169;naftavarude kaitse;сохранение ресурсов нефти
6179;ravimijäätmed;фармацевтические отходы
6180;farmakokineetika;фармакокинетика
6183;fenool;фенол
6184;feromoon;феромон
6187;filosoofia;философия
6189;fosfaat;фосфат
6190;fosfaadiärastus;замещение фосфатов
6192;fosfaadiasendi;заменитель фосфатов
6196;fosfor;фосфор
6197;fotokeemiline aine;фотохимический агент
6198;fotokeemiline toime;фотохимический эффект
6200;fotokeemiline saadus;фотохимический продукт
6201;fotokeemiline reaktsioon;фотохимическая реакция
6202;fotokeemiline sudu;фотохимический смог
6205;foto;фотография
621;atmosfäärikeemia;химия атмосферы
6211;fotosüntees;фотосинтез
