ID;SRC;TAR
2534;EÜ määrus;постановление, нормативный документ ЕС
2535;EÜ määrus keskkonnajuhtimise ja auditi kohta;постановление ЕС об экоменеджменте и аудите
2536;EÜ määrus olemasolevate kemikaalide kohta;постановление ЕС по известным химикатам
2539;edafoloogia;почвоведение
2542;toidurasv;пищевой жир
2547;haridus;образование
255;lennukimootoriheitmed;выхлопы двигателей летательных аппаратов
2551;haridusasutus;образовательное учреждение
2554;hariduse planeerimine;планирование в области образования
2555;hariduspoliitika;политика в области образования
2557;haridussüsteem;система образования
256;lennumüra, õhusõidukimüra;шум, производимый летательными аппаратами
2562;mõju;эффект (воздействие)
2564;mõju tervisele;воздействие на здоровье
2565;mõju inimesele;воздействие на человека
2566;keskkonnamõju;воздействие на окружающую среду
2568;mõju-uuring;исследование последствий
2569;efektiivsuskriteerium;критерий эффективности
2570;kasutegur;уровень эффективности
2571;heitvesi;сточная вода
2573;muna;яйцо
2578;KMH direktiiv;директива ЕС по экологической экспертизе
2579;KMH seadus;законы, регулирующие экологическую экспертизу
2580;KMH, keskkonnamõju hindamine;экологическая экспертиза (местн.)
2582;elastsus;эластичность
2584;vanur;пожилой человек
2586;elektrotehnika;электротехника
2587;elektritööstus;производство электроэнергии
2588;elektrienergiasalvesti;устройство для аккумулирования энергии
2592;elekter, elektrienergia;электричество
2593;elektriettevõte;электроэнергетическая компания
2594;elektrienergia kulu;потребление электричества
2595;elektritootmine;производство электроэнергии
2596;elektritootmiskulud;стоимость производства электроэнергии
